transaction_id,customer_id,amount,currency,timestamp,timezone,status,product_category
TXN-02927,CUST-6824,219.63,AUD,2024-03-19 17:25:05,Europe/Paris,completed,clothing
TXN-02928,CUST-2663,460.74,CAD,01/03/24 09:47 AM,,pending,toys
TXN-02929,CUST-1917,363.74,EUR,28-Mar-2024 10:03,,failed,beauty
TXN-02930,CUST-8474,941.81,JPY,14-Feb-2024 15:41,Europe/London,completed,electronics
TXN-02931,CUST-1442,448.12,AUD,2024-02-23T05:40:00,America/New_York,completed,home
TXN-02932,CUST-5134,524.43,USD,01/16/24 09:57 AM,America/New_York,pending,books
TXN-02933,CUST-9374,299.74,GBP,28-Jan-2024 23:15,Europe/Paris,pending,sports
TXN-02934,CUST-8359,663.33,EUR,2024-03-17T18:53:04,Europe/Paris,failed,beauty
TXN-02935,CUST-4073,658.9,AUD,2024-01-19T03:56:21,Asia/Tokyo,completed,beauty
TXN-02936,CUST-3099,804.89,JPY,03/14/24 07:35 PM,America/New_York,pending,toys
TXN-02937,CUST-8428,33.01,USD,2024-01-19T08:40:07Z,UTC,failed,toys
TXN-02938,CUST-4830,63.66,JPY,2024-01-01T02:53:30,Asia/Tokyo,pending,beauty
TXN-02939,CUST-2290,245.2,GBP,03/05/24 11:10 PM,,completed,toys
TXN-02940,CUST-6298,150.52,CAD,2024-03-12T07:20:56,America/New_York,pending,electronics
TXN-02941,CUST-2341,193.94,AUD,2024-03-17T22:01:09Z,America/New_York,failed,electronics
TXN-02942,CUST-8349,943.29,JPY,2024-02-07T10:03:39,Europe/London,completed,sports
TXN-02943,CUST-9756,44.32,EUR,02-Mar-2024 09:29,America/Los_Angeles,failed,beauty
TXN-02944,CUST-3840,929.95,AUD,2024-02-09T04:13:05,Europe/Paris,completed,toys
TXN-02945,CUST-2972,301.11,GBP,2024-02-24T16:09:54,Asia/Tokyo,pending,home
TXN-02946,CUST-1102,392.37,AUD,2024-01-21T14:27:23Z,UTC,failed,books
TXN-02947,CUST-4785,57.46,EUR,02/20/24 03:25 PM,Australia/Sydney,completed,electronics
TXN-02948,CUST-3445,774.51,CAD,2024-03-07T10:17:02,Europe/Paris,pending,books
TXN-02949,CUST-5251,839.45,GBP,2024-03-07T06:02:13,Europe/Paris,pending,beauty
TXN-02950,CUST-9815,972.83,EUR,26-Jan-2024 22:58,America/Los_Angeles,pending,toys
TXN-02951,CUST-2462,165.6,JPY,01/17/24 03:43 PM,Europe/Paris,completed,beauty
TXN-02952,CUST-2052,612.93,EUR,2024-01-18T10:48:45Z,Asia/Tokyo,pending,sports
TXN-02953,CUST-8274,487.88,AUD,2024-01-20T20:19:06,Europe/Paris,completed,books
TXN-02954,CUST-8748,882.88,GBP,2024-03-09T05:04:15Z,,completed,clothing
TXN-02955,CUST-4644,708.77,CAD,28-Jan-2024 13:36,Europe/Paris,completed,home
TXN-02956,CUST-3889,586.26,USD,2024-02-02T20:57:37Z,America/Los_Angeles,failed,home
TXN-02957,CUST-4815,545.35,AUD,01/22/24 03:43 AM,,failed,books
TXN-02958,CUST-5901,282.69,EUR,2024-03-17T03:42:45,UTC,pending,home
TXN-02959,CUST-6609,650.56,EUR,2024-02-05T02:43:35Z,UTC,failed,toys
TXN-02960,CUST-9274,230.75,USD,22-Jan-2024 15:37,Europe/Paris,completed,electronics
TXN-02961,CUST-8904,304.19,CAD,2024-02-23 06:31:46,America/Los_Angeles,pending,sports
TXN-02962,CUST-6008,457.56,GBP,2024-03-25 14:33:06,Asia/Tokyo,pending,books
TXN-02963,CUST-4559,157.58,EUR,2024-03-21 20:25:13,Australia/Sydney,completed,home
TXN-02964,CUST-9406,981.34,USD,2024-01-02T21:00:44,America/New_York,pending,sports
TXN-02965,CUST-6690,81.24,AUD,14-Mar-2024 01:50,Europe/Paris,pending,electronics
TXN-02966,CUST-6716,53.11,JPY,2024-02-06T21:21:38Z,Asia/Tokyo,pending,electronics
TXN-02967,CUST-6884,942.55,GBP,27-Feb-2024 11:49,America/New_York,pending,beauty
TXN-02968,CUST-8039,874.11,CAD,2024-01-05T15:03:30,Europe/London,completed,sports
TXN-02969,CUST-1791,715.01,AUD,2024-02-09 23:38:30,,failed,electronics
TXN-02970,CUST-2169,840.87,CAD,13-Mar-2024 21:19,Europe/London,pending,books
TXN-02971,CUST-4772,15.03,EUR,03/25/24 11:21 AM,Australia/Sydney,failed,books
TXN-02972,CUST-5720,775.2,JPY,02/13/24 09:55 PM,Europe/London,failed,electronics
TXN-02973,CUST-6731,141.31,CAD,2024-01-06T10:10:18Z,Australia/Sydney,completed,home
TXN-02974,CUST-2821,886.46,EUR,2024-03-13T00:43:31Z,Asia/Tokyo,completed,beauty
TXN-02975,CUST-1635,152.99,EUR,2024-02-10T11:59:28,America/New_York,pending,books
TXN-02976,CUST-6781,388.94,JPY,2024-03-07T07:14:08Z,America/Los_Angeles,completed,toys
TXN-02977,CUST-1638,266.66,GBP,2024-01-22 01:38:14,UTC,failed,sports
TXN-02978,CUST-3004,503.33,AUD,2024-01-05T23:32:07Z,Asia/Tokyo,completed,clothing
TXN-02979,CUST-3853,959.99,AUD,15-Feb-2024 08:48,Australia/Sydney,completed,sports
TXN-02980,CUST-3410,709.44,JPY,2024-01-05T12:42:09Z,America/New_York,completed,clothing
TXN-02981,CUST-9945,258.24,CAD,2024-03-21T20:57:08,America/Los_Angeles,completed,home
TXN-02982,CUST-5267,96.73,EUR,2024-03-17 19:52:23,Asia/Tokyo,pending,clothing
TXN-02983,CUST-9942,682.36,GBP,2024-01-22 06:34:09,Europe/London,completed,sports
TXN-02984,CUST-3820,178.12,CAD,03/27/24 08:49 PM,Europe/London,failed,clothing
TXN-02985,CUST-1797,276.44,GBP,2024-03-18T06:21:31Z,America/Los_Angeles,failed,toys
TXN-02986,CUST-5383,757.41,CAD,2024-01-05 02:55:08,America/Los_Angeles,failed,home
TXN-02987,CUST-5047,464.01,EUR,2024-01-05 02:55:09,,completed,beauty
TXN-02988,CUST-5389,485.34,EUR,16-Mar-2024 13:12,Australia/Sydney,completed,sports
TXN-02989,CUST-8954,547.85,JPY,03-Jan-2024 21:58,Australia/Sydney,pending,electronics
TXN-02990,CUST-1805,169.85,CAD,2024-01-19T03:03:14,Europe/London,completed,books
TXN-02991,CUST-4822,298.74,EUR,2024-01-12 08:05:02,Australia/Sydney,pending,sports
TXN-02992,CUST-5578,345.61,JPY,24-Feb-2024 20:12,UTC,pending,clothing
TXN-02993,CUST-4035,481.41,JPY,2024-02-01T21:04:26Z,Europe/Paris,completed,beauty
TXN-02994,CUST-5155,450.77,EUR,2024-03-24T08:05:29,Australia/Sydney,pending,sports
TXN-02995,CUST-1625,910.87,CAD,02/26/24 05:21 AM,Australia/Sydney,pending,toys
TXN-02996,CUST-6475,159.0,JPY,2024-03-07T20:57:29,Europe/Paris,pending,electronics
TXN-02997,CUST-6879,792.76,JPY,15-Mar-2024 13:52,Europe/London,failed,toys
TXN-02998,CUST-2001,23.21,CAD,03/06/24 04:59 AM,Europe/London,completed,home
TXN-02999,CUST-4496,411.96,JPY,2024-03-17T20:01:20Z,Europe/London,pending,toys
TXN-03000,CUST-5211,449.56,JPY,2024-02-12T14:12:36Z,Europe/London,completed,toys
TXN-03001,CUST-6902,534.18,USD,2024-02-12 14:12:40,,pending,electronics
TXN-03002,CUST-2350,250.87,AUD,2024-03-12 00:43:05,Europe/London,pending,sports
TXN-03003,CUST-6103,695.87,JPY,2024-03-28T13:05:33Z,America/New_York,pending,toys
TXN-03004,CUST-9480,539.48,AUD,17-Feb-2024 09:34,Europe/Paris,completed,books
TXN-03005,CUST-5329,959.85,EUR,2024-01-03T17:28:11Z,UTC,pending,toys
TXN-03006,CUST-5423,144.03,EUR,20-Jan-2024 03:28,,pending,toys
TXN-03007,CUST-1707,541.59,CAD,08-Jan-2024 20:41,UTC,completed,beauty
TXN-03008,CUST-4380,299.1,USD,2024-01-28 23:04:42,,pending,home
TXN-03009,CUST-2854,397.47,CAD,2024-02-13 12:40:19,America/New_York,completed,electronics
TXN-03010,CUST-2692,409.19,USD,2024-01-27T08:37:36Z,Europe/London,completed,toys
TXN-03011,CUST-3002,67.78,USD,2024-01-31 23:16:32,Europe/Paris,pending,electronics
TXN-03012,CUST-4697,322.74,GBP,2024-02-28 21:08:12,Asia/Tokyo,completed,electronics
TXN-03013,CUST-2806,476.53,CAD,2024-02-12T18:11:50Z,UTC,completed,home
TXN-03014,CUST-9541,50.82,USD,03-Jan-2024 19:29,Europe/London,pending,sports
TXN-03015,CUST-9948,990.23,GBP,2024-02-07T20:49:28Z,Europe/London,completed,toys
TXN-03016,CUST-2562,636.36,CAD,2024-01-13T10:20:33,Asia/Tokyo,pending,toys
TXN-03017,CUST-1196,870.06,EUR,2024-02-26 13:55:17,America/Los_Angeles,pending,toys
TXN-03018,CUST-3310,838.99,JPY,2024-02-13 14:37:51,UTC,pending,sports
TXN-03019,CUST-4323,281.28,GBP,10-Jan-2024 02:59,Europe/Paris,failed,clothing
TXN-03020,CUST-6364,656.92,GBP,03-Mar-2024 20:28,Australia/Sydney,failed,books
TXN-03021,CUST-5122,882.2,USD,28-Mar-2024 10:39,Asia/Tokyo,completed,clothing
TXN-03022,CUST-2363,154.42,AUD,22-Mar-2024 01:24,UTC,pending,sports
TXN-03023,CUST-7089,765.99,EUR,2024-03-18 05:29:09,Asia/Tokyo,failed,home
TXN-03024,CUST-4129,714.01,CAD,2024-01-29T00:32:34Z,Australia/Sydney,pending,home
TXN-03025,CUST-8342,170.46,CAD,24-Jan-2024 18:28,America/New_York,completed,books
TXN-03026,CUST-3678,523.13,CAD,03/03/24 02:01 PM,UTC,failed,home
TXN-03027,CUST-6462,775.0,USD,08-Mar-2024 23:19,America/Los_Angeles,failed,clothing
TXN-03028,CUST-2005,6.29,EUR,01/24/24 03:26 PM,Australia/Sydney,pending,clothing
TXN-03029,CUST-4596,178.73,CAD,2024-01-31T05:21:17,UTC,failed,clothing
TXN-03030,CUST-4950,958.09,AUD,2024-03-26 02:30:55,,completed,sports
TXN-03031,CUST-9038,457.74,USD,2024-02-23 06:58:02,America/New_York,failed,beauty
TXN-03032,CUST-1240,397.21,JPY,2024-02-18T11:52:53Z,,failed,beauty
TXN-03033,CUST-4192,437.57,CAD,01/19/24 07:03 PM,,pending,toys
TXN-03034,CUST-7113,900.89,AUD,2024-01-27 15:18:24,Europe/London,completed,electronics
TXN-03035,CUST-8453,905.96,JPY,2024-03-28 14:06:54,Asia/Tokyo,completed,electronics
TXN-03036,CUST-1953,915.85,AUD,2024-02-27 04:36:10,Europe/Paris,completed,sports
TXN-03037,CUST-6377,177.57,CAD,2024-03-11 01:59:50,Europe/Paris,completed,clothing
TXN-03038,CUST-4967,143.33,JPY,2024-02-08T07:16:20,Asia/Tokyo,failed,beauty
TXN-03039,CUST-7967,26.62,USD,2024-02-15 23:50:58,,completed,electronics
TXN-03040,CUST-5241,592.78,CAD,2024-02-12T11:41:31,America/New_York,pending,electronics
TXN-03041,CUST-8017,698.9,AUD,02/12/24 04:58 AM,,pending,clothing
TXN-03042,CUST-8173,236.5,GBP,01/23/24 05:11 AM,America/New_York,failed,home
TXN-03043,CUST-8626,764.47,EUR,2024-02-09T05:56:01,Australia/Sydney,completed,books
TXN-03044,CUST-8944,129.69,GBP,2024-02-18T12:37:51Z,Europe/Paris,completed,sports
TXN-03045,CUST-5909,131.38,CAD,2024-02-29T14:49:40Z,America/New_York,failed,beauty
TXN-03046,CUST-3495,907.06,CAD,03/20/24 08:09 PM,Europe/Paris,completed,electronics
TXN-03047,CUST-3800,624.57,CAD,03/16/24 01:35 AM,Europe/London,completed,toys
TXN-03048,CUST-5599,497.93,CAD,28-Mar-2024 08:57,Asia/Tokyo,pending,toys
TXN-03049,CUST-3382,580.64,JPY,2024-02-09T03:54:38,America/Los_Angeles,failed,beauty
TXN-03050,CUST-9710,833.88,EUR,2024-03-02T22:44:25Z,Australia/Sydney,failed,home
TXN-03051,CUST-5940,236.03,GBP,2024-01-29T10:40:26Z,UTC,completed,toys
TXN-03052,CUST-5460,611.25,EUR,2024-03-06T23:53:18Z,Asia/Tokyo,pending,books
TXN-03053,CUST-1368,748.14,JPY,2024-02-04T09:39:02Z,America/New_York,failed,sports
TXN-03054,CUST-5265,254.85,AUD,03/03/24 02:09 PM,Australia/Sydney,failed,books
TXN-03055,CUST-3461,422.15,AUD,29-Mar-2024 18:05,UTC,failed,electronics
TXN-03056,CUST-6981,181.03,GBP,2024-01-11T19:19:50Z,,completed,electronics
TXN-03057,CUST-9897,191.93,EUR,02/29/24 05:34 AM,UTC,completed,clothing
TXN-03058,CUST-5711,674.27,EUR,01/25/24 09:45 PM,UTC,failed,electronics
TXN-03059,CUST-8022,926.69,AUD,02/14/24 05:32 PM,Australia/Sydney,pending,books
TXN-03060,CUST-6317,978.18,EUR,10-Mar-2024 22:14,Europe/Paris,completed,sports
TXN-03061,CUST-6220,726.15,EUR,2024-03-24T04:12:12Z,Europe/Paris,pending,clothing
TXN-03062,CUST-8606,923.29,EUR,2024-03-06T07:06:45Z,Asia/Tokyo,failed,clothing
TXN-03063,CUST-4172,998.69,CAD,2024-02-08T06:32:34,Asia/Tokyo,completed,sports
TXN-03064,CUST-5158,334.92,GBP,2024-02-28T10:46:58Z,America/New_York,failed,toys
TXN-03065,CUST-6542,746.04,CAD,2024-01-10T17:55:12Z,,pending,sports
TXN-03066,CUST-5349,819.51,JPY,2024-03-03T19:42:00,America/Los_Angeles,pending,sports
TXN-03067,CUST-9996,205.65,USD,20-Jan-2024 03:17,Asia/Tokyo,failed,sports
TXN-03068,CUST-3165,396.83,CAD,2024-02-25 09:07:29,Europe/London,failed,electronics
TXN-03069,CUST-7178,999.75,USD,01/30/24 09:31 AM,Europe/Paris,completed,home
TXN-03070,CUST-2942,814.79,GBP,2024-03-08T22:51:03,America/Los_Angeles,failed,sports
TXN-03071,CUST-2099,267.24,USD,21-Mar-2024 01:53,UTC,failed,sports
TXN-03072,CUST-2576,919.81,EUR,2024-02-05T18:43:23Z,Asia/Tokyo,failed,clothing
TXN-03073,CUST-7668,841.97,EUR,2024-01-06 09:39:02,America/Los_Angeles,failed,toys
TXN-03074,CUST-9907,549.88,USD,01/15/24 01:07 PM,Asia/Tokyo,completed,sports
TXN-03075,CUST-7501,655.83,EUR,2024-03-05 03:00:36,UTC,pending,toys
TXN-03076,CUST-8463,830.06,USD,10-Mar-2024 13:12,Asia/Tokyo,pending,home
TXN-03077,CUST-9122,57.23,AUD,22-Feb-2024 12:34,UTC,completed,toys
TXN-03078,CUST-6864,518.02,AUD,2024-03-08 02:21:35,UTC,pending,beauty
TXN-03079,CUST-2838,274.73,USD,2024-02-13 22:07:22,,pending,sports
TXN-03080,CUST-9425,784.46,GBP,2024-03-06T16:21:29,UTC,failed,home
TXN-03081,CUST-3953,249.96,EUR,2024-01-30 23:19:24,UTC,completed,sports
TXN-03082,CUST-3163,357.01,EUR,2024-01-13T17:22:54Z,Australia/Sydney,completed,electronics
TXN-03083,CUST-8878,581.64,JPY,2024-01-23T02:36:20,UTC,pending,electronics
TXN-03084,CUST-1619,892.28,AUD,20-Feb-2024 14:24,Asia/Tokyo,pending,home
TXN-03085,CUST-6750,116.17,EUR,02/19/24 02:14 PM,Europe/Paris,pending,electronics
TXN-03086,CUST-9645,380.94,JPY,2024-01-03 20:14:29,America/Los_Angeles,pending,clothing
TXN-03087,CUST-3562,67.96,EUR,24-Feb-2024 01:20,Asia/Tokyo,failed,electronics
TXN-03088,CUST-2051,953.09,EUR,2024-03-25T13:42:45,America/Los_Angeles,failed,home
TXN-03089,CUST-6588,999.84,GBP,2024-03-28 12:29:30,America/New_York,completed,clothing
TXN-03090,CUST-5476,291.62,AUD,01/26/24 05:52 AM,America/New_York,completed,home
TXN-03091,CUST-2160,48.58,EUR,01/06/24 10:48 AM,Europe/Paris,failed,sports
TXN-03092,CUST-6670,679.07,USD,03/27/24 02:28 PM,Australia/Sydney,completed,home
TXN-03093,CUST-3552,534.19,GBP,25-Jan-2024 13:58,Europe/London,failed,electronics
TXN-03094,CUST-6855,690.32,GBP,2024-01-16 04:21:13,America/New_York,failed,sports
TXN-03095,CUST-8619,768.56,CAD,2024-03-27T20:58:43Z,Asia/Tokyo,failed,beauty
TXN-03096,CUST-8308,370.34,AUD,29-Feb-2024 02:15,,failed,electronics
TXN-03097,CUST-6140,276.05,JPY,2024-03-29 02:42:49,UTC,failed,home
TXN-03098,CUST-3645,215.85,EUR,2024-01-09T07:41:16,Europe/Paris,pending,beauty
TXN-03099,CUST-5459,163.36,EUR,21-Feb-2024 03:10,Europe/London,completed,sports
TXN-03100,CUST-6065,645.2,EUR,2024-02-08 17:15:13,Asia/Tokyo,pending,clothing
TXN-03101,CUST-8879,818.98,EUR,02/11/24 08:54 PM,Asia/Tokyo,completed,books
TXN-03102,CUST-4135,204.47,USD,02/14/24 05:32 PM,Europe/Paris,failed,clothing
TXN-03103,CUST-8597,44.01,EUR,01/10/24 02:17 PM,America/New_York,pending,clothing
TXN-03104,CUST-9121,183.31,CAD,2024-03-30T22:32:39Z,Australia/Sydney,pending,toys
TXN-03105,CUST-4683,79.28,USD,2024-01-13T14:31:19,Europe/Paris,pending,clothing
TXN-03106,CUST-3343,197.57,GBP,01/31/24 02:55 AM,America/New_York,pending,books
TXN-03107,CUST-4114,76.51,EUR,30-Mar-2024 08:20,Europe/London,pending,toys
TXN-03108,CUST-3466,594.45,USD,2024-02-26T04:09:46,Europe/London,failed,beauty
TXN-03109,CUST-4214,729.69,CAD,02/24/24 01:25 PM,Europe/London,pending,toys
TXN-03110,CUST-7747,663.69,CAD,2024-02-21T08:16:54,Asia/Tokyo,completed,books
TXN-03111,CUST-8329,480.73,EUR,2024-02-22T04:31:10Z,Europe/Paris,pending,sports
TXN-03112,CUST-3842,582.9,AUD,2024-03-03T23:44:10Z,Australia/Sydney,pending,sports
TXN-03113,CUST-1839,954.76,AUD,2024-03-09T05:16:02Z,America/New_York,completed,home
TXN-03114,CUST-6264,213.28,USD,03/12/24 08:27 AM,Asia/Tokyo,completed,toys
TXN-03115,CUST-8936,83.09,EUR,2024-01-07 09:18:13,Europe/Paris,failed,home
TXN-03116,CUST-7800,964.92,USD,02/27/24 06:02 AM,America/Los_Angeles,pending,beauty
TXN-03117,CUST-5491,587.47,EUR,2024-01-12T00:45:44Z,Asia/Tokyo,pending,toys
TXN-03118,CUST-8238,697.83,EUR,10-Mar-2024 02:18,UTC,failed,clothing
TXN-03119,CUST-3331,71.81,AUD,01-Mar-2024 09:53,,completed,home
TXN-03120,CUST-3510,595.16,JPY,01/23/24 03:57 AM,Australia/Sydney,pending,books
TXN-03121,CUST-4830,76.64,GBP,02/28/24 01:35 PM,,pending,home
TXN-03122,CUST-1368,719.74,GBP,18-Jan-2024 17:53,UTC,completed,electronics
TXN-03123,CUST-1596,840.03,GBP,2024-01-23 00:30:16,Europe/London,pending,books
TXN-03124,CUST-5860,527.25,JPY,2024-02-27T02:50:10Z,,failed,toys
TXN-03125,CUST-2663,899.47,JPY,25-Feb-2024 20:18,Asia/Tokyo,completed,electronics
TXN-03126,CUST-4462,654.43,EUR,13-Mar-2024 01:39,Europe/Paris,failed,sports
TXN-03127,CUST-4546,999.43,AUD,2024-02-08 12:57:34,Europe/Paris,pending,electronics
TXN-03128,CUST-4254,853.33,EUR,2024-02-23T08:02:00Z,Europe/London,pending,books
TXN-03129,CUST-7613,767.41,USD,03/24/24 09:14 AM,Europe/Paris,failed,electronics
TXN-03130,CUST-9611,676.69,AUD,01/14/24 12:51 AM,America/New_York,failed,beauty
TXN-03131,CUST-7428,878.64,JPY,12-Mar-2024 17:50,America/New_York,failed,toys
TXN-03132,CUST-4328,48.04,USD,2024-02-03T12:08:35Z,Europe/Paris,failed,home
TXN-03133,CUST-8136,516.58,AUD,04-Feb-2024 19:31,Europe/Paris,completed,beauty
TXN-03134,CUST-9269,781.42,AUD,2024-01-03 18:10:40,UTC,completed,clothing
TXN-03135,CUST-5825,41.52,USD,2024-01-23T02:09:02,Europe/London,failed,books
TXN-03136,CUST-1600,927.6,GBP,2024-01-31T03:47:30Z,Europe/Paris,failed,electronics
TXN-03137,CUST-1543,392.33,AUD,2024-03-12T14:49:10Z,Australia/Sydney,pending,home
TXN-03138,CUST-3492,41.16,GBP,2024-01-21T00:24:26,America/Los_Angeles,pending,books
TXN-03139,CUST-6158,138.48,EUR,2024-02-21 11:05:52,America/Los_Angeles,pending,clothing
TXN-03140,CUST-5106,551.63,USD,05-Jan-2024 23:51,America/New_York,completed,books
TXN-03141,CUST-4893,651.12,EUR,2024-01-12T17:06:11Z,,failed,toys
TXN-03142,CUST-9952,938.03,GBP,22-Feb-2024 01:26,,pending,beauty
TXN-03143,CUST-4964,949.34,AUD,11-Mar-2024 14:19,UTC,pending,toys
TXN-03144,CUST-1638,311.55,JPY,01/25/24 07:28 PM,,pending,electronics
TXN-03145,CUST-8066,777.14,AUD,2024-01-19T08:19:39Z,UTC,failed,toys
TXN-03146,CUST-4308,122.01,EUR,2024-01-21T07:44:40,Australia/Sydney,completed,beauty
TXN-03147,CUST-2064,778.27,JPY,02-Mar-2024 19:02,America/New_York,pending,home
TXN-03148,CUST-5421,987.04,CAD,20-Feb-2024 14:52,America/New_York,pending,sports
TXN-03149,CUST-7698,91.64,CAD,2024-03-08T06:57:06Z,America/Los_Angeles,completed,home
TXN-03150,CUST-2877,803.81,USD,03-Mar-2024 02:29,UTC,failed,sports
TXN-03151,CUST-2729,824.35,GBP,2024-03-20T21:32:28Z,Asia/Tokyo,completed,electronics
TXN-03152,CUST-3809,749.9,USD,28-Mar-2024 07:41,UTC,failed,beauty
TXN-03153,CUST-3342,554.79,CAD,2024-03-02T17:55:35Z,Europe/Paris,pending,toys
TXN-03154,CUST-2759,6.2,CAD,17-Mar-2024 23:12,Australia/Sydney,completed,beauty
TXN-03155,CUST-9476,960.22,JPY,2024-03-03 23:22:14,America/Los_Angeles,pending,books
TXN-03156,CUST-4190,775.11,CAD,02-Jan-2024 16:51,America/New_York,failed,home
TXN-03157,CUST-3639,974.28,EUR,13-Mar-2024 07:04,Australia/Sydney,failed,books
TXN-03158,CUST-5228,743.33,USD,2024-01-25T22:54:25,America/Los_Angeles,pending,home
TXN-03159,CUST-5534,994.12,GBP,30-Mar-2024 16:45,America/Los_Angeles,pending,sports
TXN-03160,CUST-1908,543.27,EUR,23-Mar-2024 06:51,Australia/Sydney,completed,beauty
TXN-03161,CUST-2131,774.09,CAD,01/28/24 10:17 AM,,completed,toys
TXN-03162,CUST-7170,452.01,USD,01/01/24 04:38 PM,America/New_York,pending,beauty
TXN-03163,CUST-4490,711.89,GBP,2024-01-16T13:53:56Z,,failed,sports
TXN-03164,CUST-3560,383.32,CAD,02/27/24 08:05 PM,Asia/Tokyo,pending,home
TXN-03165,CUST-2325,486.86,CAD,2024-02-05T22:21:01,Europe/London,completed,clothing
TXN-03166,CUST-9820,915.4,AUD,2024-02-23T06:36:49,America/New_York,completed,home
TXN-03167,CUST-3208,544.93,GBP,22-Feb-2024 01:55,UTC,completed,toys
TXN-03168,CUST-3946,572.91,USD,05-Jan-2024 09:20,Australia/Sydney,pending,home
TXN-03169,CUST-5152,702.63,AUD,02/17/24 02:51 AM,Asia/Tokyo,failed,electronics
TXN-03170,CUST-8184,261.64,AUD,2024-01-20T03:58:48Z,,failed,home
TXN-03171,CUST-2682,378.45,GBP,2024-01-19T20:52:00Z,Europe/London,failed,home
TXN-03172,CUST-8283,221.34,EUR,2024-03-02T00:01:35,,pending,sports
TXN-03173,CUST-1276,424.98,USD,02/24/24 06:17 AM,Europe/Paris,pending,sports
TXN-03174,CUST-5081,679.74,AUD,2024-02-24T10:26:20Z,Australia/Sydney,completed,sports
TXN-03175,CUST-5010,712.23,AUD,2024-02-01 20:36:35,Asia/Tokyo,failed,home
TXN-03176,CUST-4026,769.6,AUD,21-Mar-2024 23:37,UTC,pending,beauty
TXN-03177,CUST-9164,974.52,AUD,2024-01-08T13:19:39Z,Australia/Sydney,pending,home
TXN-03178,CUST-3237,388.78,AUD,2024-03-03T19:22:14,Australia/Sydney,completed,home
TXN-03179,CUST-3525,131.89,JPY,2024-01-17T16:08:56,Asia/Tokyo,failed,beauty
TXN-03180,CUST-2495,350.46,EUR,2024-01-23 14:55:56,America/Los_Angeles,pending,sports
TXN-03181,CUST-5541,253.34,GBP,2024-03-02T16:13:49Z,Asia/Tokyo,pending,sports
TXN-03182,CUST-1948,892.79,GBP,2024-01-25T06:40:27,Asia/Tokyo,failed,toys
TXN-03183,CUST-2881,352.91,USD,2024-03-18T09:08:55,America/New_York,completed,sports
TXN-03184,CUST-8659,847.74,CAD,2024-02-03T00:31:56Z,America/New_York,failed,books
TXN-03185,CUST-8577,971.3,EUR,2024-02-23T11:34:30Z,Asia/Tokyo,pending,books
TXN-03186,CUST-9440,875.0,JPY,11-Jan-2024 01:34,UTC,pending,electronics
TXN-03187,CUST-6044,754.53,GBP,01/24/24 12:46 AM,,pending,electronics
TXN-03188,CUST-6904,781.47,JPY,22-Jan-2024 17:14,America/New_York,failed,toys
TXN-03189,CUST-1971,652.41,AUD,2024-03-04T04:15:51Z,Asia/Tokyo,completed,books
TXN-03190,CUST-7347,332.77,JPY,02/08/24 06:39 PM,Europe/Paris,failed,toys
TXN-03191,CUST-1903,342.73,JPY,2024-01-29T07:21:10Z,Europe/London,failed,books
TXN-03192,CUST-7791,159.63,JPY,2024-02-20 05:29:15,,failed,toys
TXN-03193,CUST-7804,993.33,GBP,2024-01-02T19:55:13Z,America/New_York,pending,beauty
TXN-03194,CUST-2804,933.97,EUR,2024-02-16 17:52:27,Australia/Sydney,failed,beauty
TXN-03195,CUST-1820,232.34,CAD,17-Mar-2024 06:18,Europe/London,failed,clothing
TXN-03196,CUST-1664,662.57,AUD,01/26/24 04:01 PM,UTC,completed,home
TXN-03197,CUST-3476,619.86,CAD,2024-01-26 16:01:03,Australia/Sydney,completed,electronics
TXN-03198,CUST-6668,816.5,JPY,2024-02-24T07:40:46,UTC,pending,sports
TXN-03199,CUST-9397,873.77,USD,2024-01-19 11:02:14,,failed,books
TXN-03200,CUST-2971,319.94,AUD,2024-03-23T06:32:41Z,Europe/London,failed,books
TXN-03201,CUST-8708,50.82,JPY,2024-03-10T20:08:53Z,UTC,pending,clothing
TXN-03202,CUST-5216,960.21,USD,2024-03-10 20:08:55,America/New_York,completed,electronics
TXN-03203,CUST-7960,347.83,CAD,2024-03-04T04:39:43,Europe/Paris,completed,sports
TXN-03204,CUST-2553,883.51,CAD,01/31/24 12:40 PM,Australia/Sydney,pending,toys
TXN-03205,CUST-8007,226.21,USD,2024-03-07 16:19:40,,failed,clothing
TXN-03206,CUST-5070,216.84,GBP,02/22/24 08:50 AM,Europe/Paris,failed,books
TXN-03207,CUST-7564,384.07,CAD,28-Jan-2024 05:35,UTC,completed,electronics
TXN-03208,CUST-4908,184.2,JPY,19-Feb-2024 09:00,Europe/London,completed,home
TXN-03209,CUST-4039,962.46,AUD,02/25/24 01:41 AM,Australia/Sydney,pending,clothing
TXN-03210,CUST-4679,317.68,GBP,2024-02-13T05:42:28,America/Los_Angeles,completed,sports
TXN-03211,CUST-5342,182.01,AUD,2024-01-21T16:56:05,,failed,toys
TXN-03212,CUST-7699,828.24,USD,2024-01-21 16:56:09,UTC,completed,electronics
TXN-03213,CUST-4301,814.73,USD,2024-02-02T19:07:43Z,,failed,books
TXN-03214,CUST-7758,591.57,AUD,2024-01-29T11:30:05Z,America/New_York,pending,sports
TXN-03215,CUST-8866,120.99,GBP,2024-01-06 07:38:14,Asia/Tokyo,pending,beauty
TXN-03216,CUST-1508,702.97,JPY,2024-01-29T10:35:41,America/New_York,completed,books
